wavelength	power
1.205580000000000026e-06	-6.700092630000000327e+01
1.205590000000000090e-06	-6.406980849999999350e+01
1.205599999999999943e-06	-6.555962590000000034e+01
1.205610000000000007e-06	-2.100000000000000000e+02
1.205620000000000071e-06	-6.532873709999999789e+01
1.205629999999999924e-06	-6.484229650000000333e+01
1.205639999999999988e-06	-6.963004100000000562e+01
1.205650000000000053e-06	-2.100000000000000000e+02
1.205659999999999905e-06	-6.383431869999999719e+01
1.205669999999999969e-06	-6.731931299999999396e+01
1.205680000000000034e-06	-2.100000000000000000e+02
1.205690000000000098e-06	-6.512840149999999539e+01
1.205699999999999950e-06	-2.100000000000000000e+02
1.205710000000000015e-06	-2.100000000000000000e+02
1.205720000000000079e-06	-7.315549070000000142e+01
1.205729999999999931e-06	-6.693831120000000112e+01
1.205739999999999996e-06	-6.701020230000000311e+01
1.205750000000000060e-06	-6.930309230000000298e+01
1.205759999999999913e-06	-6.458912150000000452e+01
1.205769999999999977e-06	-2.100000000000000000e+02
1.205780000000000041e-06	-6.437424989999999525e+01
1.205790000000000105e-06	-2.100000000000000000e+02
1.205799999999999958e-06	-7.827872670000000710e+01
1.205810000000000022e-06	-6.508138049999999453e+01
1.205820000000000086e-06	-6.932465510000000108e+01
1.205829999999999939e-06	-6.822134210000000110e+01
1.205840000000000003e-06	-6.534907570000000021e+01
1.205850000000000068e-06	-6.492875770000000557e+01
1.205859999999999920e-06	-6.533216160000000627e+01
1.205869999999999984e-06	-6.802167009999999436e+01
1.205880000000000049e-06	-6.508054610000000650e+01
1.205889999999999901e-06	-6.989900799999999492e+01
1.205899999999999965e-06	-2.100000000000000000e+02
1.205910000000000030e-06	-2.100000000000000000e+02
1.205920000000000094e-06	-2.100000000000000000e+02
1.205929999999999947e-06	-7.002204989999999896e+01
1.205940000000000011e-06	-7.660670450000000642e+01
1.205950000000000075e-06	-2.100000000000000000e+02
1.205959999999999928e-06	-6.535706290000000251e+01
1.205969999999999992e-06	-6.384479900000000185e+01
1.205980000000000056e-06	-6.867386650000000259e+01
1.205989999999999909e-06	-7.005228390000000616e+01
1.205999999999999973e-06	-6.467762229999999590e+01
1.206010000000000037e-06	-2.100000000000000000e+02
1.206020000000000102e-06	-7.329908890000000099e+01
1.206029999999999954e-06	-2.100000000000000000e+02
1.206040000000000018e-06	-6.743736660000000427e+01
1.206050000000000083e-06	-6.577846569999999815e+01
1.206059999999999935e-06	-2.100000000000000000e+02
1.206069999999999999e-06	-6.838289360000000272e+01
1.206080000000000064e-06	-6.513312179999999785e+01
1.206089999999999916e-06	-7.034397850000000574e+01
1.206099999999999980e-06	-6.825811400000000617e+01
1.206110000000000045e-06	-6.906460520000000258e+01
1.206119999999999897e-06	-6.818248629999999366e+01
1.206129999999999962e-06	-2.100000000000000000e+02
1.206140000000000026e-06	-6.770689389999999719e+01
1.206150000000000090e-06	-2.100000000000000000e+02
1.206159999999999943e-06	-7.194870210000000554e+01
1.206170000000000007e-06	-7.251110660000000507e+01
1.206180000000000071e-06	-2.100000000000000000e+02
1.206189999999999924e-06	-6.693380929999999296e+01
1.206199999999999988e-06	-6.463446999999999321e+01
1.206210000000000052e-06	-6.772452269999999430e+01
1.206219999999999905e-06	-6.717045070000000351e+01
1.206229999999999969e-06	-6.895708249999999850e+01
1.206240000000000033e-06	-6.775711760000000083e+01
1.206250000000000098e-06	-7.228813320000000431e+01
1.206259999999999950e-06	-7.143924549999999840e+01
1.206270000000000014e-06	-6.581684020000000146e+01
1.206280000000000079e-06	-6.734200810000000104e+01
1.206289999999999931e-06	-7.391393419999999992e+01
1.206299999999999995e-06	-6.570460679999999343e+01
1.206310000000000060e-06	-2.100000000000000000e+02
1.206319999999999912e-06	-2.100000000000000000e+02
1.206329999999999977e-06	-2.100000000000000000e+02
1.206340000000000041e-06	-6.409418089999999779e+01
1.206350000000000105e-06	-6.839755879999999877e+01
1.206359999999999958e-06	-7.328619639999999436e+01
1.206370000000000022e-06	-2.100000000000000000e+02
1.206380000000000086e-06	-6.872994389999999498e+01
1.206389999999999939e-06	-2.100000000000000000e+02
1.206400000000000003e-06	-7.777917940000000385e+01
1.206410000000000067e-06	-7.145841459999999756e+01
1.206419999999999920e-06	-2.100000000000000000e+02
1.206429999999999984e-06	-6.748379090000000247e+01
1.206440000000000048e-06	-7.130804659999999728e+01
1.206449999999999901e-06	-6.546756150000000218e+01
1.206459999999999965e-06	-6.851565630000000340e+01
1.206470000000000029e-06	-6.563901760000000252e+01
1.206480000000000094e-06	-8.862648079999999595e+01
1.206489999999999946e-06	-6.724871709999999325e+01
1.206500000000000011e-06	-6.563855650000000708e+01
1.206510000000000075e-06	-6.913241580000000397e+01
1.206519999999999927e-06	-6.509442230000000507e+01
1.206529999999999992e-06	-7.176433609999999419e+01
1.206540000000000056e-06	-6.727496340000000430e+01
1.206549999999999908e-06	-2.100000000000000000e+02
1.206559999999999973e-06	-6.447832379999999830e+01
1.206570000000000037e-06	-6.938106720000000394e+01
1.206580000000000101e-06	-2.100000000000000000e+02
1.206589999999999954e-06	-2.100000000000000000e+02
1.206600000000000018e-06	-6.887788899999999614e+01
1.206610000000000082e-06	-7.889149799999999857e+01
1.206619999999999935e-06	-6.839350930000000517e+01
1.206629999999999999e-06	-7.026117720000000588e+01
1.206640000000000063e-06	-6.625617730000000449e+01
1.206649999999999916e-06	-6.617794100000000412e+01
1.206659999999999980e-06	-6.485471689999999967e+01
1.206670000000000044e-06	-6.456264050000000054e+01
1.206679999999999897e-06	-7.213785860000000127e+01
1.206689999999999961e-06	-6.781959500000000673e+01
1.206700000000000026e-06	-7.442885139999999922e+01
1.206710000000000090e-06	-6.823221800000000314e+01
1.206719999999999942e-06	-6.919786150000000191e+01
1.206730000000000007e-06	-6.960511010000000454e+01
1.206740000000000071e-06	-2.100000000000000000e+02
1.206749999999999923e-06	-6.637787930000000358e+01
1.206759999999999988e-06	-6.527948100000000409e+01
1.206770000000000052e-06	-6.631676149999999836e+01
1.206779999999999905e-06	-2.100000000000000000e+02
1.206789999999999969e-06	-6.455470029999999326e+01
1.206800000000000033e-06	-6.918465919999999869e+01
1.206810000000000097e-06	-6.619041060000000698e+01
1.206819999999999950e-06	-6.885601810000000000e+01
1.206830000000000014e-06	-6.599358110000000011e+01
1.206840000000000078e-06	-6.681852589999999736e+01
1.206849999999999931e-06	-7.051258679999999401e+01
1.206859999999999995e-06	-6.618304729999999836e+01
1.206870000000000059e-06	-6.878279399999999555e+01
1.206879999999999912e-06	-7.176209790000000055e+01
1.206889999999999976e-06	-7.317343859999999722e+01
1.206900000000000041e-06	-8.511868719999999655e+01
1.206910000000000105e-06	-7.289753939999999943e+01
1.206919999999999957e-06	-6.621450249999999471e+01
1.206930000000000022e-06	-2.100000000000000000e+02
1.206940000000000086e-06	-6.510396319999999548e+01
1.206949999999999938e-06	-6.767038809999999671e+01
1.206960000000000003e-06	-6.560298910000000205e+01
1.206970000000000067e-06	-6.720360089999999786e+01
1.206979999999999920e-06	-7.661041360000000111e+01
1.206989999999999984e-06	-2.100000000000000000e+02
1.207000000000000048e-06	-2.100000000000000000e+02
1.207009999999999901e-06	-6.673198329999999601e+01
1.207019999999999965e-06	-6.412140770000000600e+01
1.207030000000000029e-06	-7.444958119999999724e+01
1.207040000000000093e-06	-6.920538200000000018e+01
1.207049999999999946e-06	-7.305552830000000597e+01
1.207060000000000010e-06	-6.500510520000000270e+01
1.207070000000000075e-06	-6.560851680000000385e+01
1.207079999999999927e-06	-6.651705389999999340e+01
1.207089999999999991e-06	-7.249356349999999338e+01
1.207100000000000056e-06	-7.259527230000000486e+01
1.207109999999999908e-06	-7.054312430000000234e+01
1.207119999999999972e-06	-6.586996990000000096e+01
1.207130000000000037e-06	-6.890933470000000227e+01
1.207140000000000101e-06	-6.747256989999999632e+01
1.207149999999999953e-06	-6.532334989999999664e+01
1.207160000000000018e-06	-6.564695980000000475e+01
1.207170000000000082e-06	-7.210206630000000416e+01
1.207179999999999935e-06	-6.760665160000000640e+01
1.207189999999999999e-06	-6.789695570000000657e+01
1.207200000000000063e-06	-6.829421100000000422e+01
1.207209999999999916e-06	-6.709592670000000680e+01
1.207219999999999980e-06	-7.045502969999999721e+01
1.207230000000000044e-06	-6.574419579999999996e+01
1.207239999999999897e-06	-6.569385019999999997e+01
1.207249999999999961e-06	-6.786449389999999937e+01
1.207260000000000025e-06	-2.100000000000000000e+02
1.207270000000000090e-06	-6.551730949999999609e+01
1.207279999999999942e-06	-6.715893570000000068e+01
1.207290000000000006e-06	-7.012850410000000068e+01
1.207300000000000071e-06	-7.455964470000000688e+01
1.207309999999999923e-06	-7.182300050000000624e+01
1.207319999999999987e-06	-7.604594310000000235e+01
1.207330000000000052e-06	-6.444688829999999768e+01
1.207339999999999904e-06	-6.525039309999999659e+01
1.207349999999999968e-06	-6.503884770000000515e+01
1.207360000000000033e-06	-2.100000000000000000e+02
1.207370000000000097e-06	-2.100000000000000000e+02
1.207379999999999950e-06	-7.045252010000000098e+01
1.207390000000000014e-06	-6.617308900000000449e+01
1.207400000000000078e-06	-7.539464460000000656e+01
1.207409999999999931e-06	-7.138925509999999974e+01
1.207419999999999995e-06	-6.777264850000000251e+01
1.207430000000000059e-06	-7.198934380000000033e+01
1.207439999999999912e-06	-6.374855459999999852e+01
1.207449999999999976e-06	-2.100000000000000000e+02
1.207460000000000040e-06	-6.847540490000000091e+01
1.207470000000000105e-06	-7.393207320000000493e+01
1.207479999999999957e-06	-6.743009270000000299e+01
1.207490000000000021e-06	-6.852543459999999698e+01
1.207500000000000086e-06	-6.961025689999999599e+01
1.207509999999999938e-06	-6.558059070000000190e+01
1.207520000000000002e-06	-2.100000000000000000e+02
1.207530000000000067e-06	-6.736409879999999362e+01
1.207539999999999919e-06	-7.651905419999999935e+01
1.207549999999999984e-06	-6.553679390000000637e+01
1.207560000000000048e-06	-6.930344080000000417e+01
1.207569999999999900e-06	-6.821045209999999770e+01
1.207579999999999965e-06	-6.783848020000000645e+01
1.207590000000000029e-06	-6.855374430000000530e+01
1.207600000000000093e-06	-6.790566800000000569e+01
1.207609999999999946e-06	-6.576808850000000461e+01
1.207620000000000010e-06	-6.957253699999999697e+01
1.207630000000000074e-06	-6.716350660000000516e+01
1.207639999999999927e-06	-6.403521600000000547e+01
1.207649999999999991e-06	-6.544543389999999761e+01
1.207660000000000055e-06	-7.412354100000000301e+01
1.207669999999999908e-06	-6.994988259999999514e+01
1.207679999999999972e-06	-2.100000000000000000e+02
1.207690000000000036e-06	-6.915274900000000002e+01
1.207700000000000101e-06	-6.855903480000000627e+01
1.207709999999999953e-06	-6.694149810000000400e+01
1.207720000000000017e-06	-6.806081790000000353e+01
1.207730000000000082e-06	-6.666326540000000023e+01
1.207739999999999934e-06	-6.992170120000000111e+01
1.207749999999999999e-06	-6.571741520000000492e+01
1.207760000000000063e-06	-6.497030449999999746e+01
1.207769999999999915e-06	-6.886274880000000564e+01
1.207779999999999980e-06	-6.487254409999999893e+01
1.207790000000000044e-06	-6.642362889999999709e+01
1.207799999999999896e-06	-6.703185080000000085e+01
1.207809999999999961e-06	-7.512483960000000138e+01
1.207820000000000025e-06	-6.639753159999999355e+01
1.207830000000000089e-06	-7.844506149999999423e+01
1.207839999999999942e-06	-2.100000000000000000e+02
1.207850000000000006e-06	-7.234675210000000334e+01
1.207860000000000070e-06	-6.661634030000000450e+01
1.207869999999999923e-06	-2.100000000000000000e+02
1.207879999999999987e-06	-7.013368359999999768e+01
1.207890000000000051e-06	-2.100000000000000000e+02
1.207899999999999904e-06	-6.581805970000000627e+01
1.207909999999999968e-06	-7.021198440000000573e+01
1.207920000000000032e-06	-2.100000000000000000e+02
1.207930000000000097e-06	-7.351061249999999347e+01
1.207939999999999949e-06	-6.698526339999999379e+01
1.207950000000000014e-06	-7.033003920000000164e+01
1.207960000000000078e-06	-2.100000000000000000e+02
1.207969999999999930e-06	-6.541617080000000328e+01
1.207979999999999995e-06	-2.100000000000000000e+02
1.207990000000000059e-06	-6.667570130000000006e+01
1.207999999999999911e-06	-7.447682269999999960e+01
1.208009999999999976e-06	-7.111967129999999315e+01
1.208020000000000040e-06	-6.748060370000000319e+01
1.208030000000000104e-06	-6.391223260000000295e+01
1.208039999999999957e-06	-6.584000620000000481e+01
1.208050000000000021e-06	-7.460449060000000543e+01
1.208060000000000085e-06	-2.100000000000000000e+02
1.208069999999999938e-06	-6.828421919999999545e+01
1.208080000000000002e-06	-6.696791930000000548e+01
1.208090000000000066e-06	-7.268874970000000246e+01
1.208099999999999919e-06	-2.100000000000000000e+02
1.208109999999999983e-06	-7.030589380000000688e+01
1.208120000000000048e-06	-7.316316319999999962e+01
1.208129999999999900e-06	-6.812889429999999891e+01
1.208139999999999964e-06	-6.513081219999999405e+01
1.208150000000000029e-06	-6.720626790000000028e+01
1.208160000000000093e-06	-6.902683690000000638e+01
1.208169999999999945e-06	-6.856215869999999768e+01
1.208180000000000010e-06	-6.719481460000000084e+01
1.208190000000000074e-06	-6.542522300000000257e+01
1.208199999999999926e-06	-6.547118650000000173e+01
1.208209999999999991e-06	-6.718929620000000114e+01
1.208220000000000055e-06	-2.100000000000000000e+02
1.208229999999999908e-06	-6.696372250000000292e+01
1.208239999999999972e-06	-6.654510840000000371e+01
1.208250000000000036e-06	-6.888615389999999650e+01
1.208260000000000100e-06	-6.904968929999999716e+01
1.208269999999999953e-06	-2.100000000000000000e+02
1.208280000000000017e-06	-6.551097380000000214e+01
1.208290000000000081e-06	-7.582817239999999970e+01
1.208299999999999934e-06	-6.840264310000000592e+01
1.208309999999999998e-06	-7.414357929999999897e+01
1.208320000000000063e-06	-6.988855510000000493e+01
1.208329999999999915e-06	-6.615926749999999856e+01
1.208339999999999979e-06	-7.175842579999999771e+01
1.208350000000000044e-06	-6.394931600000000316e+01
1.208359999999999896e-06	-6.918949969999999894e+01
1.208369999999999960e-06	-7.639003289999999424e+01
1.208380000000000025e-06	-6.631657950000000312e+01
1.208390000000000089e-06	-2.100000000000000000e+02
1.208399999999999942e-06	-6.499981610000000387e+01
1.208410000000000006e-06	-2.100000000000000000e+02
1.208420000000000070e-06	-6.982224250000000154e+01
1.208429999999999923e-06	-6.930766330000000153e+01
1.208439999999999987e-06	-6.698059200000000146e+01
1.208450000000000051e-06	-7.114378689999999494e+01
1.208459999999999904e-06	-6.829827310000000296e+01
1.208469999999999968e-06	-6.723937650000000588e+01
1.208480000000000032e-06	-6.986632369999999526e+01
1.208490000000000096e-06	-7.022204700000000344e+01
1.208499999999999949e-06	-7.087063510000000122e+01
1.208510000000000013e-06	-6.564894560000000467e+01
1.208520000000000078e-06	-6.590496609999999578e+01
1.208529999999999930e-06	-6.920627210000000673e+01
1.208539999999999994e-06	-6.772693680000000427e+01
1.208550000000000059e-06	-6.777541359999999315e+01
1.208559999999999911e-06	-2.100000000000000000e+02
1.208569999999999975e-06	-7.121563340000000153e+01
1.208580000000000040e-06	-6.974549389999999960e+01
1.208590000000000104e-06	-7.512877690000000541e+01
1.208599999999999957e-06	-6.748171019999999487e+01
1.208610000000000021e-06	-6.749924249999999404e+01
1.208620000000000085e-06	-6.736072500000000218e+01
1.208629999999999938e-06	-6.742371199999999476e+01
1.208640000000000002e-06	-2.100000000000000000e+02
1.208650000000000066e-06	-6.589944359999999790e+01
1.208659999999999919e-06	-2.100000000000000000e+02
1.208669999999999983e-06	-8.207891119999999319e+01
1.208680000000000047e-06	-6.958722199999999702e+01
1.208689999999999900e-06	-6.701698190000000466e+01
1.208699999999999964e-06	-6.627615059999999403e+01
1.208710000000000028e-06	-6.646269999999999811e+01
1.208720000000000093e-06	-2.100000000000000000e+02
1.208729999999999945e-06	-2.100000000000000000e+02
1.208740000000000009e-06	-6.738599299999999914e+01
1.208750000000000074e-06	-2.100000000000000000e+02
1.208759999999999926e-06	-7.961167299999999614e+01
1.208769999999999990e-06	-7.509881319999999505e+01
1.208780000000000055e-06	-6.567579399999999623e+01
1.208789999999999907e-06	-2.100000000000000000e+02
1.208799999999999972e-06	-7.380253559999999879e+01
1.208810000000000036e-06	-6.618245419999999513e+01
1.208820000000000100e-06	-7.057765410000000372e+01
